type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,name
탁주,"정제수, 백미 효소제, 효모 등",10%  ,750ml,,2016 찾아가는 양조장,"양촌 생 동동주는 100년을 이어온 전통방식으로 국내산 쌀과 누룩, 대둔산 자락 천연암반수로 빚어진 술. 백미와 누룩만을 원료로 사용하며, 30일간의 저온숙성방식과 자연발효로 감칠맛과 청량감이 일품인 맑은 술이다. 또한 양촌 생 동동주는 배가 부르는 술이 아니기 때문에 반주로 곁들여 마시기에도 좋으며, 드라이함과 새콤한 뒷맛을 가지고 있다.",최대한 여과되어 바디감이 매우 깔끔하고 목넘김이 부드러운 것이 특징이며 산미가 약하고 입안에 단맛의 여운이 많이 남아 김치전과 함께 하면 좋다.,양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,http://www.yangchon.co.kr/,,양촌 생 동동주
탁주,"쌀, 누룩, 정제수",8%  ,500ml,,,동정춘은 옛 문헌에서 명주로 불린 술로 술을 빚을 때 거의 물이 들어가지 않아 술을 빚기가 여간 어려운 술이다. 발효과정에서 얻어지는 술의 양이 매우 적어서 그 만큼 값비싼 술이다. 인공첨가물이 들어가지 않은 자연 발효에 의한 향과 맛이 아주 좋아 고급방향주로 취급되는 술이다.,입 안에서는 단맛으로 꽉 차는 느낌이 들고 마시고 난 후에는 오히려 여운이 짧고 고소하다. 갈비찜 등 단맛이 약간 있는 음식들과 잘 어울린다.,농업회사법인㈜산수,강원도 홍천군 화촌면 야시대로 211-57,sansoo.modoo.at,,동정춘
탁주,"국내산 찹쌀, 멥쌀, 잣, 누룩, 정제수",10%  ,500ml,,,"백자주를 한 모금 입안에 머금으면 고소한 잣 풍미가 가득 들어찬다. 입안에 쌀이 착 감기는 느낌인데 단맛이 느껴지고 뒤따라오는 산미가 균형감 있게 밸런스를 유지한다. 술을 마신 뒤 고소한 잣 내음이 입안을 가득 채우고 마치 잣을 씹는 듯한 깊은 맛이 담겨 있다. 탄산이 거의 없다시피 한 백자주 막걸리는 세게 흔들어도 일반적인 막걸리처럼 흘러 넘치지 않는다. 잔에 따르면 짙은 상아색 자태가 모습을 드러내는데 원재료의 함량이 높아 미숫가루처럼 걸쭉한 질감이 있다. 잣, 땅콩 등 고소한 견과류 냄새가 가벼운 누룩 향, 그리고 단내와 섞어 조화롭다.","목 넘김이 깔끔하고 마시고 난 후에 남는 술의 여운이 길어 골뱅이, 소라 등 무침류와 잘 어울린다.",농업회사법인㈜산수,강원도 홍천군 화촌면 야시대로 211-57,https://www.facebook.com/sansoosool/,,백자주
탁주,"국내산 쌀, 누룩, 효모, 젖산, 정제효소, 정제수",6%  ,1000ml,,,"쌀 본연의 맛이 살아 있는 생쌀발효법(무증자기법) 양조기술을 적용하여 만든 안성맞춤 생막걸리는 옛 막걸리의 향수를 불러 일으키는 정통 막걸리이다. 일반적인 750ml 보다 많은 1000ml 용량으로 출시되어 넉넉하게 마실 수 있으며 국세청에서 실시하는 주류품질인증에서 골드라벨을 받을 정도로 위생적으로 생산한 막걸리이다. ""안성맞춤 생막걸리""는 1989년 서울시 무형문화재로 지정된 ‘송절주’의 기능보유자 이정자 대표가 빚은 막걸리이다. 한주양조의 이성자 대표는 전통주의 전수와 보존, 사라져간 옛 술을 되살리는데 온갖 노력을 기울여왔으며 최상의 재료로 정직한 맛의 막걸리를 만들기 위해 최선을 다하고 있다.","생쌀발효법 특유의 가볍고 경쾌한 맛이 특징. 향을 자세히 맡아보면 바나나 우유와 같은 향이 느껴진다. 가벼운 맛을 자랑하는 만큼 묵직한 고기류하고도 잘 맞는다. 불고기, 육전, 오징어와 새우를 듬뿍 넣은 기름진 해물파전도 좋다.",한주양조,경기도 안성시 서운면 서운로 241-14,http://hanjuy.kr.ecplaza.net,,안성맞춤 생막걸리
탁주,"국내산 쌀, 누룩, 효모, 정제효소, 천연감미료, 정제수",6%  ,750ml,,,"선호 생막걸리""는 최상급 풀질로 인정 받고 있는 ""김포금쌀""을 원료로 만든 제품이다. 인공적인 감미료 대신 술 맛을 살려줄 천연감미료를 첨가한 막걸리로 신맛이나 단맛 어느 쪽도 튀는 부분 없이 청량감과 함께 뒤이어 오는 쓴맛이 상당히 매력적인 막걸리이다. 입에 한 모금 머금으면 강한 탄산감이 입안을 감싸 청량감을 준다. 막걸리 입자가 느껴지지 않고 막걸리 특유의 향을 간직한 깔끔한 맛의 막걸리이다.","쌀 특유의 풍미가 살아있는 막걸리. 개운한 맛으로 다양한 음식과 잘 어울리는 스타일. 칼칼한 맛이 살아있어 다양한 음식과 식중주로 잘 어울리는 막걸리이다. 단맛이 적어 달콤하고 매운 음식과 잘 어울릴 수 있다. 닭도리탕, 감자탕 등도 추천 메뉴다.",김포금쌀탁주영농조합법인,경기도 김포시 하성면 하성로 622,gpgstz.modoo.at,,선호 생막걸리
탁주,"국내산쌀, 곡자, 정제수",6%  ,500ml,,식품명인,"‘막걸리 마니아’들이 흔쾌히 국내 최고의 막걸리라고 손꼽는 ‘송명섭막걸리’의 대표 송명섭 명인이 빚는 막걸리로 흔히 ‘송막’이라고 부르는 막걸리다. 직접 재배한 밀로 누룩을 만들고, 직접 재배한 쌀로 술을 빚는다. 무첨가 막걸리. 텁텁하고 시큼한 맛이 나는 막걸리, 단맛이 거의 느껴지지 않는 막걸리다. 대한민국 식품명인 제48호 송명섭 명인이 본인의 이름을 걸고 빚은 수제 막걸리이다.",송명섭 막걸리는 빚는 이를 닮아 소박한 맛이 난다. 어떠한 첨가물로 넣지 않았기 때문에 대중적인 막걸리와는 달리 단맛과 신맛이 거의 느껴지지 않는다. 입맛을 사로잡는 달달함은 없지만 마시고 나서 입안을 개운하게 한다. 그렇기 때문에 계속해서 마셔도 질리지 않는 막걸리이다. 맵고 짠 한식이나 기름진 고기류와의 음식 궁합이 좋다.,태인합동주조장,전북 정읍시 태인면 태흥리 392-1,http://www.태인양조장.com/,,송명섭 막걸리
탁주,"국내산 찹쌀, 누룩, 정제수",8%  ,450ml,,,"술아 핸드메이드 막걸리는 오래전 집집마다 가양주 형태로 어머니들이 빚었던 전통방식 그대로 쌀과, 누룩, 물로만 만든 인공첨가물이 전혀 없는 순수한 막걸리이다. 땅과 물이 좋기로 유명하여 임금님에게 진상하던 쌀로 유명한 여주의 최고급 햇찹쌀만을 사용하여 만든 프리미엄 막걸리이다. 첨가물을 넣지 않고 알코올 도수를 높여 쌀과 누룩의 깊은 향을 느낄 수 있으며 살균하지 않은 생막걸리이므로 날짜가 지날 수록 맛이 다양해진다. 술아 막걸리는 일체의 첨가물이 들어가지 않은 100% 핸드메이드 방식으로 제조된다. 막걸리를 빚어 병입한 후부터 시간이 지날 수록 색다른 맛을 선사하고 있다. 10일까지는 달콤한 술 맛을 느낄 수 있으며 20일이 지나서는 탄산의 청량감과 새콤달콤한 술 맛을 느낄 수 있으며 30일까지는 전통 가양주 막걸리의 드라이한 술 맛을 느낄 수 있다.","진한 쌀 맛과 묵직한 술 맛이 그대로 살아있는 약주. 달콤함과 진함의 극치를 이룬다. 알코올 도수가 20로도 높은 만큼 맑은 장국 등 하고도 잘 어울린다. 비교적 가벼운 느낌의 맑은 소고기국, 미역국, 계란국 등도 좋은 매칭이다.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,술아 핸드메이드 막걸리
탁주,"백미, 건오미자, 조효소제, 효모, 정제수",8.5%  ,500ml,,2015 찾아가는 양조장,오희 스파클링 막걸리는 문경시 특산물 오미자로 만든 천연탄산이 가득한 프리미엄 막걸리이다. 오희란 오미자에서 느낄 수 있는 다섯 가지 맛의 즐거움을 뜻하며 전통 막걸리와는 달리 선홍빛의 투명하고 탄산 맛이 강한 발포주에 가깝다. 술 빛이 붉은 오미자의 색을 그대로 닮았으며 고소한 향이 처음 강하게 올라왔다 사라지고 오미자의 신선한 향이 자리를 잡는다. 단맛이 적고 적절한 산미가 오미의 조화를 잘 갖추고 있으며 탄산이 있어 청량감이 좋고 목 넘김이 매우 깔끔하다.,오미자 특유의 산뜻한 산미가 소고기와 잘 어울린다.,문경주조,경상북도 문경시 동로면 노은리 192번지,https://mgomijasul.modoo.at/,,오희 스파클링 막걸리
탁주,"국내산쌀, 누룩",14%  ,500ml,,,천비향 오양주 탁주는 국내산 누룩과 1등급 평택 슈퍼오닝쌀만을 이용해 오양주로 빚고 100일간의 발효과정과 9개월간의 장기 저온숙성 과정을 거쳐 탄생한 프리미엄 막걸리이다. 인공감미료 및 방부제는 사용하지 않은 순수 쌀과 누룩만으로 빚은 건강한 술이다. 술의 숙성기간이 길어지면 술의 향과 맛이 깊어지는데 천비향 오향주는 오감을 자극하는 풍부한 풍미가 일품이다. 얼음 한 두개를 넣어서 마시면 청량감을 더욱 높일 수 있다. 천비향 오양주 탁주에는 살아 있는 효모가 풍부하고 요구르트의 100~200배의 유산균을 함유하고 있다.,"발효 기간이 길어 탄산에 의한 청량감은 없지만 술 맛은 산뜻한 산미가 전체적인 맛을 이끌고 있지만 어느 하나 맛이 튀지 않고 단맛, 신맛 등 오미의 조화가 잘 갖춰져 있다. 파스타 등 맛이 강하지 않은 면 요리와 잘 어울린다.",좋은술,경기 평택시 오성면 숙성뜰길 108,https://jsul.modoo.at/,,천비향 오양주 탁주
탁주,"국내산쌀, 누룩",10%  ,500ml,,,미생물의 배양을 극대화하여 깊고 풍부한 맛과 향을 자랑하는 제품이다. 술그리다 생탁주는 차갑게 보관 했다가 와인잔에 따라 마신다. 얼음 한 두개를 넣어서 마시면 청량감을 더욱 높일 수 있다. 일체 첨가물을 넣지 않은 제품으로 고유의 부드러운 맛과 풍부한 유산균을 함유하고 있어 담백한 맛의 전류과 같은 한식과 매우 잘 어울린다. 곡물 발효향이 미세하게 올라오고 일반 막걸리에 비해 알코올 도수가 높지만 술 맛은 매우 가볍게 느껴진다. 전체적으로 산뜻한 산미가 입 안을 채우고 목 넘김이 매우 부드럽고 술을 마시고 난 후에도 깔끔한 것이 특징이다.,음식은 양념된 맛이 강한 음식보다는 양념이 되지 않은 백숙 등과 잘 어울린다.,좋은술,경기 평택시 오성면 숙성뜰길 108,https://jsul.modoo.at/,,술그리다 생탁주
탁주,쌀,6%  ,750ml,,2019 찾아가는 양조장,국순당의 생막걸리 ‘대박’은 막걸리 제조에 가장 중요한 원료인 누룩과 효모를 막걸리 빚기에 가장 적합하도록 국순당에서 직접 배양한 전통식 누룩과 막걸리 전용 효모를 사용해 막걸리 본연의 맛을 가장 잘 담아낸 제품이다. 대박 막걸리는 3단 발효법과 냉장숙성 공법을 도입해 막걸리 내의 불필요한 잡맛을 최대한 없애 막걸리 고유의 맛과 신선함을 최대한 유지할 수 있도록 개발됐다. 또 발효 이후 6도 이하에서 냉장숙성과정을 거쳐 목넘김이 부드럽고 잡맛을 잡아 줘 깔끔한 맛이 더욱 살아나도록 한 게 특징이다. 전체적으로 다른 막걸리보다 술을 빚는 과정에서 생성된 탄산 함량이 높아 탄산에서 느낄 수 있는 톡톡 터지는 듯한 청량감이 뛰어나다. 발효 과정 때 자연적으로 만들어지는 전통주 특유의 과일 향을 입안 가득 느낄 수 있다는 점도 매력적이다.,단맛과 곡물의 부드러움이 입 전체를 감싸준다. 돼지고기 등의 수육과 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,http://drink.ksdb.co.kr/,,국순당 생막걸리 대박
탁주,"국내산쌀, 누룩",5%  ,750ml,2021 대한민국 주류대상 우리술 탁주 생막걸리 부문 3년 연속 대상,,"1000억 유산균 막걸리는 국순당이 최초로 선보인 유산균 강화 막걸리다. 식물성 유산균이 막걸리 한 병(750mL)에 1000억 마리 이상이 들어 있다. 시중에 판매되는 일반 생막걸리 한 병(자사 생막걸리 750mL 기준)당 1억 마리 가량의 유산균이 들어 있는 것과 비교하면 약 1000배 많이 들어있고, 일반 유산균음료 보다 약 100배 많이 들어 있다.","적당한 감칠맛과 청량미가 있어 전, 회무침과 잘 어울린다.",국순당,강원도 횡성군 둔내면 현천리 120,http://drink.ksdb.co.kr/,,1000억 유산균 막걸리
탁주,"국내산쌀, 누룩",8%  ,750ml,,,"국순당 ‘옛날막걸리 古’는 1960년대에 즐기던 정통 쌀막걸리 본래의 맛을 재현한 막걸리다. 1960년대의 쌀막걸리 본래의 맛을 복원하여 빚은 전통막걸리로 일반 막걸리보다 누룩의 양을 3배 이상 사용했다. 전통 제조방식을 최대한 유지하여 100% 국내산 쌀로 고두밥을 쪄서 식힌 다음 전통 누룩인 밀누룩을 잘 섞어서 만들었으며, 인공감미료는 첨가하지 않았다. 연한 갈색빛의 색깔을 가지고 있으며 산뜻하면서도 고소한 향이 물씬 올라온다. 단맛 보다는 신맛이 도드라지며 산미로 인해 침이 고이고 목넘김은 매우 가볍다.",술을 마시고 난 후에 옅은 쓴맛이 혀에 남아 여운을 길게 한다. 오리 주물럭과 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,http://drink.ksdb.co.kr/,,옛날막걸리 古
탁주,"이화누룩, 국내산쌀",12.5%  ,400ml,,2019 찾아가는 양조장,이화주는 국순당이 두 번째로 복원한 우리술이다. 고려 시대 이화주의 농후한 맛을 되살린 최고급 탁주로 이름의 ‘이화梨花’는 배꽃이 필 무렵에 담그는 데에서 유래했다는 설과 술의 빛깔이 배꽃처럼 희어서 붙여졌다는 설이 함께 전해지고 있다. 숟가락으로 떠먹을 수 있을 정도로 걸쭉하며 어디에서도 맛볼 수 없는 단맛과 신맛의 조화가 매력적이다.,"매우 달콤하고 쌀의 부드러운 곡물맛이 좋으며, 떠먹는 술이기에 탄산에 의한 청량미는 적지만 부드러운 크림을 먹는 듯하다. 특별한 안주가 필요 없이 먹을 수 있지만 디저트 술로 적당하다.",국순당,강원도 횡성군 둔내면 현천리 120,http://drink.ksdb.co.kr/,,국순당 이화주
탁주,"쌀, 사과농축액,누룩,올리고당,아스파탐",5.2%  ,750ml,,2017 찾아가는 양조장,"청산녹수 기업부설연구소의 O2 발효 기술과 한국식품연구원이 전통누룩에서 찾은 토종효모를 사용하여 만든 막걸리. 저온에서 장기 발효를 거쳐 부드러운 맛과 달콤한 향기가 특징이다. 산소를 의미하는 O2 같은 알코올도수 5.2도로 만들었다. O2 발효기술은 효모 발효를 산소제어기술과 삼투압생선기술을 분석해 만들었으며, 자연적으로 발생하는 바나나 또는 메론 향기를 담기위해 15도 이하 극저온에서 장기간 발효하는 방법을 사용했다.","묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,http://www.bluegreenkorea.co.kr,,편백숲 산소막걸리
탁주,"찹쌀, 맵쌀, 누룩",5.8%  ,750ml,,2017 찾아가는 양조장,"편백숲 산소막걸리 순수령은 오직 멥쌀, 찹쌀, 누룩, 물로만 빚어 막걸리 본연의 맛을 찾은 무첨가 프리미엄 막걸리다. 청산녹수 기업부설연구소의 O2 발효 기술과 한국식품연구원이 전통누룩에서 찾은 토종효모를 사용했다. 저온에서 장기 발효와 숙성을 거쳐 부드러운 맛과 달콤한 향기가 특징이다.","묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,http://www.bluegreenkorea.co.kr,,편백숲 산소막걸리 순수령
탁주,"찹쌀, 맵쌀, 누룩",8%  ,750ml,,2017 찾아가는 양조장,"오직 멥쌀, 찹쌀, 누룩, 물로만 빚어 막걸리 본연의 맛을 찾은 무첨가 프리미엄 막걸리. 순수령 5.8도와 비교하여 보다 무게감 있는 바디감이 특징이며, 찹쌀에서 나오는 순수한 단맛이 일품이다.","묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,http://www.bluegreenkorea.co.kr,,편백숲 산소막걸리 순수령 8%
탁주,"찹쌀, 멥쌀, 누룩, 딸기, 올리고당",6.8%  ,940ml,,2017 찾아가는 양조장,"전남 장성군에서 재배한 쌀과, 장성군 특산물 딸기를 사용하여 빚은 막걸리. 딸기를 저온에서 쌀과 함께 발효시켜 딸기의 향기와 함께 새콤 달콤한 싱그러운 맛이 상큼하다.","묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,http://www.bluegreenkorea.co.kr,,편백숲 산소막걸리 딸기 스파클링
탁주,"찹쌀, 맵쌀, 누룩",6.8%  ,940ml,,2017 찾아가는 양조장,"편백숲 산소막걸리 스파클링은 멥쌀, 찹쌀, 누룩, 물로만 빚어 막걸리 본연의 맛을 찾은 무첨가 프리미엄 막걸리다. 샴페인과 같은 강렬한 탄산감이 찹쌀에서 나오는 순수한 단맛과 어울러져 청량감을 느낄 수 있다.","묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,http://www.bluegreenkorea.co.kr,,편백숲 산소막걸리 스파클링
탁주,"쌀(국내산), 종국, 정제수, 누룩, 효모",6%  ,750ml,,,&quot;지리산 정담 생쌀 막걸리&quot;는 40년 가까이 청정지역 지리산에서 술을 빚어온 &quot;운봉주조&quot;의 대표 막걸리이다. 지리산의 맑은물과 국내산쌀만을 사용하여 제조하는 막걸리로 한층 부드럽고 순한 맛으로 인기가 좋다. 농림축산식품부에서 &quot;우리술 품질인증&quot;을 받고 2013년 전라북도 우리술품평회에서 수상한 제품이다.,색의 희고 맑으며 곡물에 압력을 가했을 때 나오는 고소한 향이 올라온다. 단맛이 적고 맑은 산미가 입안 전체에 침이 고이게 하고 산뜻하게 만든다. 막걸리를 마시고 난 뒤에 혀에 남는 고소함이 매력적이다. 신선한 과일 샐러드와 잘 어울린다.,지리산 운봉주조,전북 남원시 운봉읍 서천리 622번지,http://www.herbsul.com/,,지리산 정담 생쌀 막걸리
탁주,"정제수, 백미, 소맥분, 알밤(국내산), 전분당, 효모, 젖산",6%  ,750ml,,2015 찾아가는 양조장,알밤주는 세종의 노하우에 밤을 녹여 향기가 그윽하면서도 막걸리 특유의 새콤함까지 느낄 수 있는 아주 특색 있는 막걸리가 되었다. 막걸리에 거부감이 있는 사람도 거부감 없이 마실 수 있을 만큼 친근하게 마실 수 있는 것이 특징이다.,"진하게 올라오는 곡물 볶은 향과 밤 향, 단맛이 강하고 산미가 적으며 입 안을 묵직하게 채우지만 목넘김은 깔끔하다. 야채 샐러드와 잘 어울린다.",조은술 세종,충북 청주시 청원구 사천로 18길 5-2,http://www.joeunsulsj.co.kr,,세종 알밤주
탁주,"쌀, 소맥분",6%  ,750ml / 1200ml,,2015 찾아가는 양조장,국내산 쌀과 함께 소맥분을 사용하여 소맥분 특유의 목 넘김과 함께 진한 맛을 느낄수 있는 청주의 대표 막걸리. 직접 배양한 효모와 100% 국내쌀과 고두밥을 청주의 맑은 물과 함께 저온 발효 시켜 숙성하여 빚은 술이다.,김치전은 잘 익은 김치의 맛이 배어나와 막걸리와 잘 어울리는 음식이다. 생막걸리 특유의 향이 김치의 텁텁한 맛을 감해주어 더욱 좋다.,조은술 세종,충북 청주시 청원구 사천로 18길 5-2,http://www.joeunsulsj.co.kr,,세종청주생막걸리
탁주,"쌀, 정제수, 쌀입국, 잣, 효모, 정제효소 등",6%  ,750ml,,2015 찾아가는 양조장,"가평의 잣을 막걸리에 그대로 담아 특유의 고소한 맛으로 목 넘김이 부드럽고, 은은한 향까지 느낄 수 있어 누구나 부담 없이 마시고 느낄 수 있는 막걸리다. 일반 막걸리는 완전 발효가 되지 않는 미숙주가 많아 상품 상태에서도 발효가 활발하기 때문에 병을 흔들면 가스로 병이 터지거나, 넘치는 현상이 일어난다. 하지만 가평 생 막걸리는 저온 장기숙성방식으로 완전 발효를 실현하여 완숙주로 출시되어 흔들어도 터지거나 넘치지 않는다. 단맛, 신맛, 바디감, 목넘김 등 맛이 튀지 않고 적당하다. 쌀 막걸리의 가벼운 바디감과 부드러운 목넘김이 좋은 막걸리다.",반찬으로 나오는 우리음식과 모두 잘 어울린다.,우리술,"경기 가평군 하면 대보간선로 26, 29",http://www.woorisool.kr,,가평 잣 생막걸리
탁주,"쌀, 정제수, 입국, 밤 농축액, 밤 추출물 등",6%  ,750ml,,,톡 쏘는 알밤동동은 기성세대만 마신다는 막걸리의 이미지를 버리고 신세대를 겨냥한 새로운 막걸리로 우리 햅쌀에 국산 밤을 달달 하게 녹여 톡 쏘는 탄산까지 조합해 최적의 레시피로 완성한 상품이다. 20~30대 새로운 스타일의 막걸리로 캔의 디자인부터 아이디어가 톡톡 넘치는 알밤동동은 달달 한 맛이 밤맛 아이스크림을 먹는 듯한 착각을 불러 일으켜 누구나 쉽게 마실 수 있는 막걸리다.,기본 원료가 되는 쌀의 부드러움을 갖고 있으며 단맛이 강하고 산미가 적다. 밤농축액과 밤시럽이 들어가 어렸을 때 먹은 밤맛 아이스크림이 생각난다. 특별한 안주 없이 술만 마셔도 맛있게 먹을 수 있는 술이다.,우리술,"경기 가평군 하면 대보간선로 26, 29",http://www.woorisool.kr,,톡쏘는 알밤동동
탁주,"쌀, 정제수, 입국, 고구마 농축액, 고구마 추출물 등",6%  ,750ml,,,"톡쏘는 고구마동동은 기존 출시된 ""톡쏘는 알밤동동""의 확장 제품으로, 막걸리 고유의 맛과 부드러운 자색고구마의 맛과 향을 즐길 수 있는 제품이다. 막걸리에 그대로 담아 특유의 고소한 맛으로 목 넘김이 부드럽고, 은은한 향까지 느낄 수 있어 누구나 부담 없이 마시고 느낄 수 있는 막걸리다.","파전, 김치전 등 한식과 두루 잘 어울린다.",우리술,"경기 가평군 하면 대보간선로 26, 29",http://www.woorisool.kr,,톡쏘는 고구마동동
탁주,"쌀, 정제수, 입국, 옥수수 농축액, 옥수수 추출물 등",6%  ,750ml,,,"톡쏘는 옥수수동동은 2016년 출시된 ""톡쏘는 알밤동동""과 2018년 출시된 ""톡쏘는 고구마동동""의 확장 제품이다. 세계 3대 작물 중 하나인 옥수수를 넣어 달콤하고 부드러운 옥수수 수프를 연상시키는 전통주로, 청정지역 가평의 지하 250ｍ 천연암반수를 원료로 사용하며 알코올 도수는 6도다.","음료수처럼 마실 수 있고, 한식과 두루 잘 어울린다.",우리술,"경기 가평군 하면 대보간선로 26, 29",http://www.woorisool.kr,,톡쏘는 옥수수동동
탁주,"정제수, 쌀(국산100%), 입국(국산), 곡자(국산누룩), 아스파탐(감미료, 페닐알라닌 함유), 정제효소, 효모, 젖산, 액화효소",5%  ,750ml,,,국산 햅쌀을 사용한 목 넘김이 부드럽고 깔끔한 맛이 살아있는 막걸리이다. 가장 대중적인 맛으로 빨간 뚜겅 광양막걸리 이미지로 고객들의 꾸준한 사랑을 받았다.,"맛이 깊고 목넘김이 부드러운 광양생막걸리는 전, 두부김치, 골뱅이 소면무침 등 우리나라의 음식과 어울린다.",광양주조공사,전남 광양시 광양읍 예구8길 13-4,,,광양 생 막걸리
탁주,"정제수, 쌀(국산100%), 입국(국산), 곡자(국산누룩), 아스파탐(감미료, 페닐알라닌 함유), 정제효소, 효모, 젖산, 액화효소",5%  ,750ml,,,"한국식품연구원에서 개발된 국산효모로 만든 막걸리로 햅쌀, 토종 앉은뱅이 밀누룩 등 국내산 좋은 재료를 100% 사용하여 목 넘김이 부드럽고 깔끔한 맛이 살아있는 프리미엄 쌀 막걸리다.","깔끔하고 청량감 높은 광양생막걸리 골드는 치킨, 피자, 치즈 등과 어울린다.",광양주조공사,전남 광양시 광양읍 예구8길 13-4,http://kyju.inpiad.net/,,광양 생 막걸리 골드
탁주,"국내산 쌀, 물엿, 합성착향료(메론향), 효모, 국, 혼합제제, 아스파탐, 젖산, 합성 향료(밀크향), 효소처리스테비아, 멜론농축액",4%  ,750ml,,,"메로니아는 막걸리에 멜론특유의 달콤함을 담아 멜론 맛 아이스크림이 그대로 녹아 들어 있는 듯한 탁주이다. 일반적인 과일 막걸리는 살균을 통해 유통기한을 늘리지만, 메로니아는 독특하게 살균을 하지 않은 생 탁주로 생 막걸리 특유의 부드러움과 멜론의 향과 맛이 달콤하게 느껴져 평소 술을 좋아하지 않는 사람도 거리낌없이 즐길 수 있는 술이다.",메론향이 첨가되어 기타주류로 분류되어 있으며 과일맛 막걸리에 맞게 매우 달콤하고 산미가 적으며 탄산에 의한 청량미가 강하다. 마치 메론으로 만든 스파클링 와인을 마시는 듯하다. 식사를 다 한 후에 디저트 술로 좋다.,배혜정도가,경기도 화성시 정남면 서봉로 835,http://www.baedoga.co.kr/,,메로니아
탁주,"쌀(국내산), 국(입국), 건조효모, 아세설팜칼륨, 아스파탐",6%  ,500ml,,,포천쌀로 빚은 생막걸리로 크리미한 목 넘김과 은은한 과일향이 매력적인 막걸리다. 적당한 탄산과 은은한 단맛이 잘 어우러진다. 500ml 저용량으로 부담없이 즐길 수 있다.,,배상면주가,경기도 포천시 화현면 화현리 512,https://www.soolsool.co.kr/,,심술6 막걸리
탁주,"쌀(국내산), 누룩(국내산)",8%  ,750ml,,,술헤는밤은 이양주법으로 빚은 생탁주로 윤동주 시인의 별 헤는 밤처럼 추억과 사랑을 담아낸 제품이다. 첨가물 없이 강원도의 맑은 물과 자연이 키운 쌀로 빚었다. 탄산과 단맛이 강하지 않고 무겁지 않은 바디감으로 목 넘김이 부드러우며 깔끔한 맛과 향이 특징이다.,"녹두전, 파전, 매콤한 회무침, 샐러드와 어울린다.",두루전통양조,강원도 홍천군 내촌면 용포길 31-25,https://smartstore.naver.com/durusul,,술헤는밤
탁주,"쌀(국내산), 유자(고흥산), 아스파탐",6%  ,750ml,,,"청정영농조합의 ‘유자향주’는 전국 유자 생산량의 35% 이상을 차지하고 있는 고흥군의 대표 특산주. 낙지, 굴, 매생이 등 고흥 대표음식인 9미 중 8미에 속한다. 유자청을 3년간 발효시켜 감초와 당귀 등 5종의 한약재를 넣고 20여 일간 숙성해 달콤한 맛이 특징이다. 젊은 여성층 에게 큰 인기를 얻고 있다.",회나 파전 등 대중적인 안주와 잘 어울린다.,청정영농조합법인,전남 고흥군 풍양면 죽시장터길 45,https://smartstore.naver.com/citronmakgeolli,,유자향주
탁주,"멥쌀,찹쌀,누룩,프렌치세종,석류,히비스커스",8%  ,600ml,,,"발효시 석류즙과 히비스커스를 더해 술에 부족한 산미, 과실향을 보충했으며 베리향이 강조된 탁주이다.","발효시 석류즙과 히비스커스를 더해 술에 부족한 산미, 과실향을 보충했으며 베리향이 강조된 탁주이다.",디오케이브루어리,"서울특별시 강북구 삼양로 455, 1층",https://www.instagram.com/dokbrewery/,,걍즐겨
